Customer ID,Food Quality,Hygiene,Service,Value for Money,Staff Behavior,Ambience,Cleanliness,Waiting Time,Billing Experience,Product Availability,Ease of Access,Customer Support,Menu Variety,Online Services
1826,Satisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Dissatisfied
1827,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Satisfied
1828,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Neutral
1829,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Neutral,Neutral,Neutral,Highly Satisfied
1830,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied
1831,Satisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Dissatisfied
1832,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied
1833,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied
1834,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Satisfied,Neutral
1835,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied
1836,Highly Satisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied
1837,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Satisfied,Neutral,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied
1838,Neutral,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied
1839,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied
1840,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Neutral,Satisfied,Neutral,Neutral,Neutral,Neutral
1841,Dissatisfied,Neutral,Neutral,Neutral,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Neutral
1842,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral
1843,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Neutral,Satisfied
1844,Neutral,Satisfied,Neutral,Satisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied
1845,Dissatisfied,Neutral,Satisfied,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Dissatisfied
1846,Highly Satisfied,Dissatisfied,Neutral,Neutral,Satisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied
1847,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied
1848,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Satisfied
1849,Neutral,Dissatisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Highly Satisfied
1850,Satisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Neutral,Neutral,Dissatisfied,Highly Satisfied
1851,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Dissatisfied
1852,Neutral,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied
1853,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Neutral,Neutral,Dissatisfied,Neutral,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Dissatisfied
1854,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Neutral,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral
1855,Satisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Neutral,Satisfied,Satisfied,Neutral,Satisfied,Neutral,Satisfied,Neutral,Satisfied
1856,Neutral,Satisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Satisfied,Satisfied
1857,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Dissatisfied,Satisfied
1858,Neutral,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Neutral
1859,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied
1860,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Neutral,Neutral
1861,Satisfied,Neutral,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Neutral
1862,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Satisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied
1863,Satisfied,Neutral,Highly Satisfied,Neutral,Neutral,Satisfied,Neutral,Dissatisfied,Neutral,Dissatisfied,Satisfied,Neutral,Neutral,Neutral
1864,Highly Satisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied
1865,Neutral,Highly Satisfied,Neutral,Neutral,Neutral,Satisfied,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied
1866,Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Highly Satisfied,Neutral,Neutral,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Satisfied
1867,Highly Satisfied,Satisfied,Neutral,Dissatisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied
1868,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Neutral,Neutral
1869,Highly Satisfied,Satisfied,Satisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied
1870,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Satisfied,Neutral
1871,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied
1872,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Satisfied
1873,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Neutral
1874,Satisfied,Satisfied,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Neutral
1875,Dissatisfied,Neutral,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Neutral
1876,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral
1877,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Neutral,Neutral,Dissatisfied
1878,Neutral,Neutral,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Neutral,Neutral
1879,Dissatisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied
1880,Dissatisfied,Satisfied,Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied
1881,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied
1882,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied
1883,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral,Dissatisfied,Neutral,Neutral,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral
1884,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Satisfied
1885,Satisfied,Satisfied,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral,Satisfied,Neutral,Neutral,Highly Satisfied,Satisfied
1886,Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied
1887,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral,Neutral,Satisfied
1888,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied
1889,Dissatisfied,Neutral,Neutral,Neutral,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied
1890,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral
1891,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Satisfied
1892,Neutral,Neutral,Neutral,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Dissatisfied,Satisfied
1893,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Neutral,Dissatisfied,Satisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied
1894,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Highly Satisfied,Neutral,Neutral,Satisfied,Neutral
1895,Neutral,Satisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral
1896,Satisfied,Neutral,Dissatisfied,Satisfied,Neutral,Neutral,Satisfied,Dissatisfied,Satisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Neutral
1897,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Neutral
1898,Highly Satisfied,Neutral,Neutral,Neutral,Satisfied,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Neutral,Highly Satisfied
1899,Neutral,Neutral,Satisfied,Highly Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Neutral
1900,Neutral,Highly Satisfied,Satisfied,Neutral,Neutral,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Neutral
1901,Satisfied,Neutral,Satisfied,Dissatisfied,Dissatisfied,Neutral,Satisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied
1902,Highly Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Satisfied
1903,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Neutral
1904,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied
1905,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral
1906,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral
1907,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Satisfied
1908,Satisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Neutral
1909,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Neutral,Highly Satisfied
1910,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Neutral,Neutral,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied
1911,Satisfied,Neutral,Satisfied,Satisfied,Dissatisfied,Neutral,Neutral,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied
1912,Satisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Neutral,Neutral,Satisfied,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Neutral
1913,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Satisfied,Satisfied
1914,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Satisfied,Neutral,Dissatisfied,Neutral
1915,Satisfied,Neutral,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Satisfied
1916,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied
1917,Satisfied,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Neutral,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral
1918,Neutral,Neutral,Neutral,Satisfied,Dissatisfied,Neutral,Neutral,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied
1919,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied
1920,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied
1921,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied
1922,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Neutral,Neutral,Satisfied,Dissatisfied,Dissatisfied
1923,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied
1924,Neutral,Neutral,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Satisfied
1925,Neutral,Dissatisfied,Satisfied,Neutral,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Neutral,Satisfied,Neutral
1926,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Satisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Neutral,Neutral
1927,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Satisfied,Neutral,Neutral,Highly Satisfied
1928,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Neutral,Neutral,Neutral,Highly Satisfied,Highly Satisfied
1929,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Neutral,Neutral,Neutral,Satisfied
1930,Neutral,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied
1931,Highly Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Neutral
1932,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Satisfied,Highly Satisfied
1933,Highly Satisfied,Satisfied,Neutral,Neutral,Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied
1934,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Dissatisfied
1935,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral
1936,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Neutral,Neutral
1937,Satisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Neutral,Neutral,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied
1938,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied
1939,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Neutral,Neutral
1940,Neutral,Satisfied,Satisfied,Dissatisfied,Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied
1941,Neutral,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Satisfied,Neutral,Satisfied,Dissatisfied,Highly Satisfied
1942,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied
1943,Dissatisfied,Neutral,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Neutral,Highly Satisfied
1944,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Neutral
1945,Dissatisfied,Neutral,Dissatisfied,Satisfied,Dissatisfied,Neutral,Neutral,Neutral,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Highly Satisfied
1946,Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Neutral,Dissatisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Satisfied,Neutral
1947,Satisfied,Dissatisfied,Dissatisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied
1948,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Satisfied,Neutral,Neutral,Satisfied,Dissatisfied
1949,Neutral,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Neutral,Highly Satisfied,Neutral
1950,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied,Highly Satisfied,Highly Satisfied,Neutral,Neutral,Highly Satisfied,Satisfied,Satisfied
1951,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Neutral,Highly Satisfied,Satisfied,Highly Satisfied,Highly Satisfied,Highly Satisfied,Satisfied
1952,Satisfied,Neutral,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral,Satisfied,Highly Satisfied,Satisfied,Neutral
1953,Highly Satisfied,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,Neutral,Neutral,Highly Satisfied,Highly Satisfied
1954,Highly Satisfied,Satisfied,Neutral,Neutral,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied
1955,Neutral,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Highly Satisfied,Dissatisfied,Neutral,Dissatisfied,Neutral,Dissatisfied
1956,Satisfied,Neutral,Satisfied,Neutral,Satisfied,Satisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Neutral,Highly Satisfied,Dissatisfied
1957,Highly Satisfied,Highly Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Highly Satisfied,Neutral,Satisfied
1958,Neutral,Highly Satisfied,Dissatisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Neutral,Dissatisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Dissatisfied,Satisfied
1959,Satisfied,Dissatisfied,Neutral,Highly Satisfied,Neutral,Neutral,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Dissatisfied,Highly Satisfied,Neutral,Highly Satisfied
1960,Neutral,Dissatisfied,Dissatisfied,Highly Satisfied,Highly Satisfied,Neutral,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Dissatisfied
1961,Dissatisfied,Highly Satisfied,Highly Satisfied,Dissatisfied,Highly Satisfied,Satisfied,Neutral,Satisfied,Satisfied,Satisfied,Neutral,Highly Satisfied,Satisfied,Highly Satisfied
